Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-11-07,27310.0,27310.0,27310.0,27310.0,21607.005859375,0,0.0,0.0
2022-11-08,28400.0,28400.0,27350.0,28400.0,22469.392578125,4588,0.0,0.0
2022-11-09,28180.0,28480.0,28000.0,28180.0,22295.328125,6884,0.0,0.0
2022-11-10,29990.0,29990.0,28400.0,29990.0,23727.345703125,18329,0.0,0.0
2022-11-11,30000.0,32450.0,30000.0,30000.0,23735.271484375,10984,0.0,0.0
2022-11-14,30000.0,30000.0,30000.0,30000.0,23735.271484375,0,0.0,0.0
2022-11-15,30000.0,30000.0,28800.0,30000.0,23735.271484375,6380,0.0,0.0
2022-11-16,30400.0,30400.0,29010.0,30400.0,24051.734375,8473,0.0,0.0
2022-11-17,29300.0,30400.0,29300.0,29300.0,23181.4453125,3922,0.0,0.0
2022-11-18,30000.0,30490.0,29600.0,30000.0,23735.271484375,5303,0.0,0.0
2022-11-21,31000.0,31000.0,29990.0,31000.0,24526.4375,10071,0.0,0.0
2022-11-22,31000.0,31000.0,29990.0,31000.0,24526.4375,10071,0.0,0.0
2022-11-23,31500.0,31500.0,31500.0,31500.0,24922.0234375,1174152400,0.0,0.0
2022-11-24,31500.0,31500.0,31500.0,31500.0,24922.0234375,0,0.0,0.0
2022-11-25,32500.0,33980.0,32500.0,33980.0,26884.1484375,7693,0.0,0.0
2022-11-28,33750.0,34000.0,33750.0,33900.0,26820.84765625,4461,0.0,0.0
2022-11-29,33105.8515625,33105.8515625,33105.8515625,33105.8515625,26192.537109375,376,0.0,0.0
2022-11-30,32990.0,33000.0,32000.0,32000.0,25317.619140625,92272,0.0,0.0
2022-12-01,32000.0,34000.0,32000.0,34000.0,26899.96484375,82904,0.0,0.0
2022-12-02,34100.0,35010.0,33900.0,33900.0,26820.84765625,13882,0.0,0.0
2022-12-05,33839.1484375,33839.1484375,33839.1484375,33839.1484375,26772.703125,164,0.0,0.0
2022-12-06,33900.0,33900.0,33900.0,33900.0,26820.84765625,17,0.0,0.0
2022-12-07,34000.0,34000.0,34000.0,34000.0,26899.96484375,1188,0.0,0.0
2022-12-08,34000.0,34000.0,34000.0,34000.0,26899.96484375,0,0.0,0.0
2022-12-09,34000.0,34000.0,34000.0,34000.0,26899.96484375,563,0.0,0.0
2022-12-12,33500.0,33500.0,33500.0,33500.0,26504.376953125,920,0.0,0.0
2022-12-13,33500.0,33800.0,33500.0,33800.0,26741.73046875,2538,0.0,0.0
2022-12-14,33200.0,33200.0,30430.0,31910.0,25246.4140625,27034,0.0,0.0
2022-12-15,30600.0,31950.0,30600.0,31950.0,25278.05859375,2274,0.0,0.0
2022-12-16,31870.0,32520.0,31870.0,32520.0,25729.029296875,9203,0.0,0.0
2022-12-19,33790.0,33990.0,33790.0,33990.0,26892.060546875,9455,0.0,0.0
2022-12-20,33990.0,34900.0,33990.0,34900.0,27612.029296875,15944,0.0,0.0
2022-12-21,34980.0,37000.0,34980.0,37000.0,29273.49609375,6450,0.0,0.0
2022-12-22,37000.0,37000.0,36900.0,36900.0,29194.375,4990,0.0,0.0
2022-12-23,36900.0,36900.0,36900.0,36900.0,29194.375,16457,0.0,0.0
2022-12-26,36632.609375,36632.609375,36632.609375,36632.609375,28982.826171875,552,0.0,0.0
2022-12-27,37100.0,39000.0,37100.0,38000.0,30064.66796875,2214,0.0,0.0
2022-12-28,38000.0,40000.0,38000.0,40000.0,31647.01171875,7065,0.0,0.0
2022-12-29,40000.0,40000.0,37000.0,37000.0,29273.49609375,9941,0.0,0.0
2022-12-30,37000.0,37000.0,37000.0,37000.0,29273.49609375,0,0.0,0.0
2023-01-02,38504.01171875,38504.01171875,38504.01171875,38504.01171875,30463.419921875,424,0.0,0.0
2023-01-03,39900.0,39900.0,39900.0,39900.0,31567.90625,1068,0.0,0.0
2023-01-04,39276.62890625,39276.62890625,39276.62890625,39276.62890625,31074.703125,682,0.0,0.0
2023-01-05,39990.0,39990.0,39990.0,39990.0,31639.10546875,987,0.0,0.0
2023-01-06,39900.0,39900.0,39900.0,39900.0,31567.90625,2279,0.0,0.0
2023-01-09,39900.0,39900.0,39900.0,39900.0,31567.90625,0,0.0,0.0
2023-01-10,39600.0,39600.0,39600.0,39600.0,31330.55078125,1086,0.0,0.0
2023-01-11,40000.0,40000.0,40000.0,40000.0,31647.01171875,638,0.0,0.0
2023-01-12,40000.0,40000.0,39100.0,39100.0,30934.958984375,9650,0.0,0.0
2023-01-13,39100.0,39100.0,39100.0,39100.0,30934.958984375,738,0.0,0.0
2023-01-16,38530.8984375,38530.8984375,38530.8984375,38530.8984375,30484.693359375,145,0.0,0.0
2023-01-17,39890.0,40000.0,39890.0,39900.0,31567.90625,4488,0.0,0.0
2023-01-18,41400.0,41400.0,37990.0,40000.0,31647.01171875,5951,0.0,0.0
2023-01-19,38692.73046875,38692.73046875,38692.73046875,38692.73046875,30612.75390625,275,0.0,0.0
2023-01-20,39493.328125,39493.328125,39493.328125,39493.328125,31246.150390625,27,0.0,0.0
2023-01-23,39870.0,40000.0,39870.0,40000.0,31647.01171875,3640,0.0,0.0
2023-01-24,39900.0,39900.0,37530.0,37530.0,29692.822265625,3472,0.0,0.0
2023-01-25,38000.0,38000.0,36300.0,36300.0,28719.677734375,8134,0.0,0.0
2023-01-26,38490.0,38490.0,35860.0,35860.0,28371.5546875,1141,0.0,0.0
2023-01-27,37900.0,37900.0,36800.0,37000.0,29273.49609375,5749,0.0,0.0
2023-01-30,37000.0,37000.0,35330.0,35330.0,27952.2265625,4447,0.0,0.0
2023-01-31,35460.0,35510.0,35420.0,35420.0,28023.439453125,2624,0.0,0.0
2023-02-01,35400.0,35420.0,34050.0,35420.0,28023.439453125,12210,0.0,0.0
2023-02-02,36940.0,36940.0,36000.0,36000.0,28482.31640625,1046,0.0,0.0
2023-02-03,36500.0,36500.0,36500.0,36500.0,28877.90234375,736,0.0,0.0
2023-02-06,35220.0,36480.0,35220.0,36480.0,28862.08203125,1389,0.0,0.0
2023-02-07,35120.0,36100.0,35000.0,36000.0,28482.31640625,5290,0.0,0.0
2023-02-08,35030.0,35030.0,34280.0,34660.0,27422.150390625,8642,0.0,0.0
2023-02-09,34000.0,34000.0,33700.0,33700.0,26662.61328125,2702,0.0,0.0
2023-02-10,33000.0,33000.0,33000.0,33000.0,26108.794921875,749,0.0,0.0
2023-02-13,32970.0,33000.0,32970.0,33000.0,26108.794921875,1514,0.0,0.0
2023-02-14,33000.0,33000.0,32500.0,33000.0,26108.794921875,7639,0.0,0.0
2023-02-15,32900.0,32900.0,32500.0,32500.0,25713.208984375,2053,0.0,0.0
2023-02-16,31762.990234375,31762.990234375,31762.990234375,31762.990234375,25130.10546875,355,0.0,0.0
2023-02-17,31534.900390625,31534.900390625,31534.900390625,31534.900390625,24949.640625,343,0.0,0.0
2023-02-20,32500.0,32500.0,32000.0,32000.0,25317.619140625,3583,0.0,0.0
2023-02-21,31200.0,31200.0,31200.0,31200.0,24684.671875,2109,0.0,0.0
2023-02-22,30810.470703125,30810.470703125,30810.470703125,30810.470703125,24376.486328125,275,0.0,0.0
2023-02-23,30060.0,30060.0,29500.0,29500.0,23339.6796875,4849,0.0,0.0
2023-02-24,30990.0,30990.0,28420.0,28420.0,22485.208984375,5947,0.0,0.0
2023-02-27,28430.0,28430.0,27860.0,27860.0,22042.154296875,5912,0.0,0.0
2023-02-28,27860.0,27860.0,25080.0,25080.0,19842.681640625,23462,0.0,0.0
2023-03-01,25500.0,25500.0,24950.0,24950.0,19739.830078125,130420,0.0,0.0
2023-03-02,24980.0,25710.0,24980.0,25500.0,20174.9765625,15873,0.0,0.0
2023-03-03,25500.0,25700.0,25500.0,25700.0,20333.21875,11551,0.0,0.0
2023-03-06,25600.0,25700.0,25600.0,25700.0,20333.21875,7296,0.0,0.0
2023-03-07,25700.0,25700.0,25690.0,25700.0,20333.21875,10295,0.0,0.0
2023-03-08,25700.0,26990.0,25700.0,26890.0,21274.708984375,39246,0.0,0.0
2023-03-09,27180.0,27500.0,27180.0,27450.0,21717.771484375,7545,0.0,0.0
2023-03-10,27100.0,27100.0,27100.0,27100.0,21440.853515625,1474,0.0,0.0
2023-03-13,26800.0,27100.0,26800.0,26960.0,21330.078125,45259,0.0,0.0
2023-03-14,27790.0,28500.0,27430.0,27800.0,21994.6796875,86483,0.0,0.0
2023-03-15,27800.0,28000.0,27010.0,28000.0,22152.91796875,138046,0.0,0.0
2023-03-16,28000.0,29760.0,28000.0,29760.0,23545.37890625,20426,0.0,0.0
2023-03-17,29500.0,31500.0,29500.0,29760.0,23545.37890625,124351,0.0,0.0
2023-03-20,29760.0,29760.0,29760.0,29760.0,23545.37890625,0,0.0,0.0
2023-03-21,29000.0,29000.0,29000.0,29000.0,22944.08984375,480,0.0,0.0
2023-03-22,29500.0,29500.0,29500.0,29500.0,23339.6796875,831,0.0,0.0
2023-03-23,29363.029296875,29363.029296875,29363.029296875,29363.029296875,23231.31640625,628,0.0,0.0
2023-03-24,28200.0,28790.0,28200.0,28790.0,22777.939453125,77561,0.0,0.0
2023-03-27,29480.0,30000.0,29480.0,29510.0,23347.59375,10470,0.0,0.0
2023-03-28,29650.0,30000.0,29650.0,30000.0,23735.271484375,5723,0.0,0.0
2023-03-29,29020.0,31720.0,29020.0,31720.0,25096.0859375,199270,0.0,0.0
2023-03-30,30530.0,32420.0,30530.0,32420.0,25862.7109375,3672,261.0,0.0
2023-03-31,31642.91015625,31642.91015625,31642.91015625,31642.91015625,25242.8046875,282,0.0,0.0
2023-04-03,31013.259765625,31013.259765625,31013.259765625,31013.259765625,24740.5,430,0.0,0.0
2023-04-04,31109.080078125,31109.080078125,31109.080078125,31109.080078125,24816.939453125,530,0.0,0.0
2023-04-05,32000.0,34400.0,32000.0,32570.0,25982.373046875,3249,0.0,0.0
2023-04-06,32570.0,32570.0,32570.0,32570.0,25982.373046875,0,0.0,0.0
2023-04-07,32570.0,32570.0,32570.0,32570.0,25982.373046875,0,0.0,0.0
2023-04-10,32550.0,32570.0,32040.0,32040.0,25559.57421875,3084,0.0,0.0
2023-04-11,32990.0,33990.0,32280.0,33990.0,27115.1640625,7501,0.0,0.0
2023-04-12,32500.0,32500.0,32500.0,32500.0,25926.537109375,330,0.0,0.0
2023-04-13,32850.0,33730.0,32500.0,33730.0,26907.76171875,4981,0.0,0.0
2023-04-14,34200.0,34200.0,34200.0,34200.0,27282.693359375,0,0.0,0.0
2023-04-17,33790.0,37000.0,33500.0,37000.0,29516.369140625,13417,0.0,0.0
2023-04-18,36780.0,36780.0,34640.0,36700.0,29277.0390625,5257,0.0,0.0
2023-04-19,35300.0,35300.0,35300.0,35300.0,28160.20703125,1824,0.0,0.0
2023-04-20,36190.0,36190.0,34130.0,35590.0,28391.546875,2114,0.0,0.0
2023-04-21,35000.0,35000.0,34010.0,34010.0,27131.119140625,3085,0.0,0.0
2023-04-24,34020.0,34020.0,33600.0,33600.0,26804.048828125,3201,0.0,0.0
2023-04-25,33600.0,33990.0,33600.0,33990.0,27327.443359375,4734,261.0,0.0
2023-04-26,33100.0,33100.0,33100.0,33100.0,26611.89453125,892,0.0,0.0
2023-04-27,31110.0,34100.0,31110.0,34100.0,27415.87890625,34461,0.0,0.0
2023-04-28,34100.0,34400.0,34100.0,34200.0,27496.27734375,20330,0.0,0.0
2023-05-01,34200.0,34200.0,34200.0,34200.0,27496.27734375,0,0.0,0.0
2023-05-02,33970.0,36500.0,33970.0,36500.0,29345.439453125,19760,0.0,0.0
2023-05-03,35900.0,36990.0,35410.0,36990.0,29739.390625,32792,0.0,0.0
2023-05-04,36990.0,37000.0,36010.0,36990.0,29739.390625,9092,0.0,0.0
2023-05-05,37000.0,37000.0,36990.0,36990.0,29739.390625,6527,0.0,0.0
2023-05-08,37000.0,37000.0,37000.0,37000.0,29747.4375,11506,0.0,0.0
