Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-01-04,95.0,95.0,95.0,95.0,95.0,190173,0.0,0.0
2024-01-05,91.0,91.0,91.0,91.0,91.0,325156,0.0,0.0
2024-01-08,91.0,91.0,91.0,91.0,91.0,0,0.0,0.0
2024-01-09,91.0,91.0,91.0,91.0,91.0,103347,0.0,0.0
2024-01-10,91.0,91.0,91.0,91.0,91.0,96095,0.0,0.0
2024-01-11,88.0,88.0,88.0,88.0,88.0,301311,0.0,0.0
2024-01-12,88.0,88.0,88.0,88.0,88.0,319136,0.0,0.0
2024-01-15,88.0,88.0,88.0,88.0,88.0,147486,0.0,0.0
2024-01-16,90.0,106.0,90.0,106.0,106.0,3058694,0.0,0.0
2024-01-17,109.0,109.0,108.0,108.0,108.0,1454591,0.0,0.0
2024-01-18,108.0,108.0,108.0,108.0,108.0,97275,0.0,0.0
2024-01-19,108.0,108.0,108.0,108.0,108.0,64801,0.0,0.0
2024-01-22,108.0,108.0,108.0,108.0,108.0,0,0.0,0.0
2024-01-23,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,114417,0.0,0.0
2024-01-24,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,0,0.0,0.0
2024-01-25,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,0,0.0,0.0
2024-01-26,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,104.12999725341797,0,0.0,0.0
2024-01-29,108.0,108.0,108.0,108.0,108.0,189857,0.0,0.0
2024-01-30,108.0,108.0,108.0,108.0,108.0,56919,0.0,0.0
2024-01-31,106.0,106.0,106.0,106.0,106.0,788055,0.0,0.0
2024-02-01,106.0,106.0,106.0,106.0,106.0,106759,0.0,0.0
2024-02-02,106.0,106.0,106.0,106.0,106.0,103300,0.0,0.0
2024-02-05,106.0,106.0,106.0,106.0,106.0,53371,0.0,0.0
2024-02-06,106.0,106.0,106.0,106.0,106.0,63814,0.0,0.0
2024-02-07,106.0,106.0,106.0,106.0,106.0,9392,0.0,0.0
2024-02-08,106.0,106.0,106.0,106.0,106.0,80118,0.0,0.0
2024-02-09,106.0,106.0,106.0,106.0,106.0,100814,0.0,0.0
2024-02-12,106.0,106.0,106.0,106.0,106.0,345,0.0,0.0
2024-02-13,106.0,106.0,106.0,106.0,106.0,16248,0.0,0.0
2024-02-14,106.0,106.0,106.0,106.0,106.0,0,0.0,0.0
2024-02-15,106.0,106.0,106.0,106.0,106.0,479,0.0,0.0
2024-02-16,106.0,106.0,106.0,106.0,106.0,70775,0.0,0.0
2024-02-19,106.0,106.0,106.0,106.0,106.0,5063,0.0,0.0
2024-02-20,106.0,106.0,106.0,106.0,106.0,140256,0.0,0.0
2024-02-21,106.0,106.0,106.0,106.0,106.0,18469,0.0,0.0
2024-02-22,106.0,106.0,106.0,106.0,106.0,6840,0.0,0.0
2024-02-23,106.0,106.0,106.0,106.0,106.0,46794,0.0,0.0
2024-02-26,90.5,95.0,90.5,95.0,95.0,806480,0.0,0.0
2024-02-27,95.0,95.0,95.0,95.0,95.0,200530,0.0,0.0
2024-02-28,95.0,95.0,95.0,95.0,95.0,149499,0.0,0.0
2024-02-29,95.0,95.0,95.0,95.0,95.0,167850,0.0,0.0
2024-03-01,95.0,95.0,95.0,95.0,95.0,147144,0.0,0.0
2024-03-04,95.0,95.0,95.0,95.0,95.0,86733,0.0,0.0
2024-03-05,95.0,95.0,95.0,95.0,95.0,139682,0.0,0.0
2024-03-06,95.0,95.0,95.0,95.0,95.0,359986,0.0,0.0
2024-03-07,95.0,95.0,95.0,95.0,95.0,131123,0.0,0.0
2024-03-08,95.0,95.0,95.0,95.0,95.0,33665,0.0,0.0
2024-03-11,95.0,95.0,95.0,95.0,95.0,290000,0.0,0.0
2024-03-12,95.0,95.0,95.0,95.0,95.0,11221,0.0,0.0
2024-03-13,95.0,95.0,95.0,95.0,95.0,5098,0.0,0.0
2024-03-14,95.0,95.0,95.0,95.0,95.0,23605,0.0,0.0
