empresa,fecha,precio,es_imputado_kalman,rendimiento_simple,rendimiento_log,retorno_depende_imputacion,precio_original
Mineros SA,2025-06-04,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-04,129800.0,False,0.0,0.0,False,129800.0
Promigas,2025-06-04,6167.89794921875,False,0.02686562335206366,0.02651107852199746,False,6880.0
Banco Davivienda PF,2025-06-05,22423.7578125,False,-0.012658240911112673,-0.012739039007915757,False,23400.0
Banco de Bogota,2025-06-05,30627.92578125,False,0.0,0.0,False,32500.0
Celsia,2025-06-05,4250.45166015625,False,0.0057076857987305996,0.005691458677070066,False,4405.0
ETB,2025-06-05,55.0,False,-0.03508771929824561,-0.03571808260207923,False,55.0
Ecopetrol,2025-06-05,1696.5194091796875,False,0.00849858171930884,0.008462672084228127,False,1780.0
Grupo Bolivar,2025-06-05,67039.75,False,-0.003978358195702247,-0.003986292914429567,False,70100.0
Mineros SA,2025-06-05,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-05,129800.0,False,0.0,0.0,False,129800.0
Promigas,2025-06-05,6149.9677734375,False,-0.0029070156362625,-0.0029112492129236287,False,6860.0
Banco Davivienda PF,2025-06-06,22308.763671875,False,-0.005128227908388183,-0.005141422398025611,False,23280.0
Banco de Bogota,2025-06-06,30891.796875,False,0.008615375903501032,0.008578475342523317,False,32780.0
Celsia,2025-06-06,4289.048828125,False,0.009080721545561943,0.009039739703295987,False,4445.0
ETB,2025-06-06,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-06,1758.470947265625,False,0.03651684605005068,0.03586590558366754,False,1845.0
Grupo Bolivar,2025-06-06,66944.109375,False,-0.0014266256213664175,-0.0014276442205866113,False,70000.0
Mineros SA,2025-06-06,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-06,129800.0,False,0.0,0.0,False,129800.0
Promigas,2025-06-06,6149.9677734375,False,0.0,0.0,False,6860.0
Banco Davivienda PF,2025-06-09,22327.9296875,False,0.0008591249567613257,0.0008587561201517009,False,23300.0
Banco de Bogota,2025-06-09,30627.92578125,False,-0.008541785213004083,-0.008578475342523366,False,32500.0
Celsia,2025-06-09,4264.92578125,False,-0.005624334868098435,-0.0056402109958766985,False,4420.0
ETB,2025-06-09,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-09,1763.2364501953125,False,0.0027100265358934728,0.002706361034890756,False,1850.0
Grupo Bolivar,2025-06-09,66924.984375,False,-0.0002856860772150194,-0.0002857268932562782,False,69980.0
Mineros SA,2025-06-09,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-09,129780.0,False,-0.0001540832049307106,-0.00015409507696726807,False,129780.0
Promigas,2025-06-09,6060.318359375,False,-0.014577216883917221,-0.014684508461571792,False,6760.0
Banco Davivienda PF,2025-06-10,21963.783203125,False,-0.0163090125001093,-0.016443468343464523,False,22920.0
Banco de Bogota,2025-06-10,30156.7265625,False,-0.015384627157431052,-0.015504198492731238,False,32000.0
Celsia,2025-06-10,4400.01416015625,False,0.03167426253937222,0.0311829801612535,False,4560.0
ETB,2025-06-10,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-10,1806.1259765625,False,0.02432431927234524,0.024033194512144966,False,1895.0
Grupo Bolivar,2025-06-10,67086.171875,False,0.0024084802036983266,0.002405584463875216,False,69920.0
Mineros SA,2025-06-10,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-10,126740.0,False,-0.023424256433965174,-0.02370296529765149,False,126740.0
Promigas,2025-06-10,6060.318359375,False,0.0,0.0,False,6760.0
Banco Davivienda PF,2025-06-11,22059.611328125,False,0.004363006323353513,0.004353516005462857,False,23020.0
Banco de Bogota,2025-06-11,30703.322265625,False,0.018125166933890435,0.017962864336236856,False,32580.0
Celsia,2025-06-11,4390.365234375,False,-0.0021929306202295162,-0.0021953386136011,False,4550.0
ETB,2025-06-11,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-11,1839.4844970703125,False,0.018469653247168205,0.01830116070540127,False,1930.0
Grupo Bolivar,2025-06-11,67086.171875,False,0.0,0.0,False,69920.0
Mineros SA,2025-06-11,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-11,126740.0,False,0.0,0.0,False,126740.0
Promigas,2025-06-11,6078.248046875,False,0.0029585388814208358,0.0029541710181393227,False,6780.0
Banco Davivienda PF,2025-06-12,22059.611328125,False,0.0,0.0,False,23020.0
Banco de Bogota,2025-06-12,30627.92578125,False,-0.002455645800240047,-0.0024586658435056144,False,32500.0
Celsia,2025-06-12,4346.943359375,False,-0.009890264859976128,-0.009939498420414984,False,4505.0
ETB,2025-06-12,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-12,1834.718994140625,False,-0.0025906730593693306,-0.0025940346599467976,False,1925.0
Grupo Bolivar,2025-06-12,67546.703125,False,0.006864771638156686,0.006841316375499106,False,70400.0
Mineros SA,2025-06-12,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-12,126740.0,False,0.0,0.0,False,126740.0
Promigas,2025-06-12,6096.17822265625,False,0.0029498920812336404,0.0029455496872213415,False,6800.0
Banco Davivienda PF,2025-06-13,21561.306640625,False,-0.02258900576660139,-0.022848045761015037,False,22500.0
Banco de Bogota,2025-06-13,30345.212890625,False,-0.009230559478437539,-0.009273425078805627,False,32200.0
Celsia,2025-06-13,4332.4697265625,False,-0.003329611549063527,-0.0033351670407780224,False,4490.0
ETB,2025-06-13,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-13,1891.905029296875,False,0.03116882494751505,0.03069294036613991,False,1985.0
Grupo Bolivar,2025-06-13,66971.03125,False,-0.008522575468038474,-0.008559100286081485,False,69800.0
Mineros SA,2025-06-13,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-13,126740.0,False,0.0,0.0,False,126740.0
Promigas,2025-06-13,6096.17822265625,False,0.0,0.0,False,6800.0
Banco Davivienda PF,2025-06-16,21082.166015625,False,-0.02222224436515463,-0.022472878498239722,False,22000.0
Banco de Bogota,2025-06-16,30458.294921875,False,0.003726519621318536,0.0037195933490012907,False,32320.0
Celsia,2025-06-16,4342.11865234375,False,0.002227119031459557,0.002224642677943869,False,4500.0
ETB,2025-06-16,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-16,1853.781005859375,False,-0.020151129600659012,-0.02035693308792569,False,1945.0
Grupo Bolivar,2025-06-16,67335.6328125,False,0.005444168257450865,0.005429402341287846,False,70180.0
Mineros SA,2025-06-16,7209.9287109375,False,0.0,0.0,False,7210.0
Nutresa,2025-06-16,126740.0,False,0.0,0.0,False,126740.0
Promigas,2025-06-16,6096.17822265625,False,0.0,0.0,False,6800.0
Banco Davivienda PF,2025-06-17,20986.337890625,False,-0.004545459177628053,-0.004555821189185712,False,21900.0
Banco de Bogota,2025-06-17,30156.7265625,False,-0.009901025653225703,-0.009950366762926688,False,32000.0
Celsia,2025-06-17,4342.11865234375,False,0.0,0.0,False,4500.0
ETB,2025-06-17,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-17,1872.843017578125,False,0.010282774318271404,0.010230266240147196,False,1965.0
Grupo Bolivar,2025-06-17,66971.03125,False,-0.005414689775252501,-0.0054294023412878555,False,69800.0
Mineros SA,2025-06-17,6939.93115234375,False,-0.03744802055867247,-0.03816720966402818,False,6940.0
Nutresa,2025-06-17,129400.0,False,0.020987849139971537,0.020770638171429223,False,129400.0
Promigas,2025-06-17,6060.318359375,False,-0.005882351527712548,-0.005899720705360679,False,6760.0
Banco Davivienda PF,2025-06-18,21082.166015625,False,0.004566214720235218,0.004555821189185764,False,22000.0
Banco de Bogota,2025-06-18,30156.7265625,False,0.0,0.0,False,32000.0
Celsia,2025-06-18,4371.06640625,False,0.006666734887731618,0.006644610487936102,False,4530.0
ETB,2025-06-18,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-18,1877.6085205078125,False,0.002544528764535814,0.0025412969323846996,False,1970.0
Grupo Bolivar,2025-06-18,66971.03125,False,0.0,0.0,False,69800.0
Mineros SA,2025-06-18,7209.9287109375,False,0.03890493330075273,0.038167209664028076,False,7210.0
Nutresa,2025-06-18,129400.0,False,0.0,0.0,False,129400.0
Promigas,2025-06-18,6060.318359375,False,0.0,0.0,False,6760.0
Banco Davivienda PF,2025-06-19,21082.166015625,False,0.0,0.0,False,22000.0
Banco de Bogota,2025-06-19,30119.03125,False,-0.0012499802464261967,-0.0012507621233561507,False,31960.0
Celsia,2025-06-19,4342.11865234375,False,-0.006622583876753518,-0.0066446104879360835,False,4500.0
ETB,2025-06-19,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-19,1901.4361572265625,False,0.012690417868526538,0.012610569346813589,False,1995.0
Grupo Bolivar,2025-06-19,67162.9140625,False,0.0028651613827432865,0.00286106463123931,False,70000.0
Mineros SA,2025-06-19,7219.92822265625,False,0.0013869085423245942,0.0013859476729948575,False,7220.0
Nutresa,2025-06-19,129400.0,False,0.0,0.0,False,129400.0
Promigas,2025-06-19,6087.21337890625,False,0.004437888892362407,0.004428070501353339,False,6790.0
Banco Davivienda PF,2025-06-20,21082.166015625,False,0.0,0.0,False,22000.0
Banco de Bogota,2025-06-20,30514.841796875,False,0.01314154308581883,0.01305594214519392,False,32380.0
Celsia,2025-06-20,4342.11865234375,False,0.0,0.0,False,4500.0
ETB,2025-06-20,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-20,1906.20166015625,False,0.0025062650205613934,0.00250312957612852,False,2000.0
Grupo Bolivar,2025-06-20,67642.65625,False,0.007142962663197805,0.007117572540827943,False,70500.0
Mineros SA,2025-06-20,7129.9296875,False,-0.012465294997508813,-0.012543638518086594,False,7130.0
Nutresa,2025-06-20,129400.0,False,0.0,0.0,False,129400.0
Promigas,2025-06-20,6087.21337890625,False,0.0,0.0,False,6790.0
Banco Davivienda PF,2025-06-24,21216.32421875,False,0.006363587262597559,0.006343425131620311,False,22140.0
Banco de Bogota,2025-06-24,30533.685546875,False,0.0006175273699740025,0.0006173367784073051,False,32400.0
Celsia,2025-06-24,4535.1015625,False,0.04444441195822302,0.04348508083590932,False,4700.0
ETB,2025-06-24,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-24,1829.9534912109375,False,-0.04000005379234772,-0.040822050553952244,False,1920.0
Grupo Bolivar,2025-06-24,68582.9375,False,0.013900714462259156,0.013804985643531317,False,71480.0
Mineros SA,2025-06-24,7299.92724609375,False,0.023842809963720235,0.023563008939275834,False,7300.0
Nutresa,2025-06-24,126000.0,False,-0.026275115919629055,-0.02662647511532219,False,126000.0
Promigas,2025-06-24,6087.21337890625,False,0.0,0.0,False,6790.0
Banco Davivienda PF,2025-06-25,21580.470703125,False,0.017163504885223446,0.017017875909242468,False,22520.0
Banco de Bogota,2025-06-25,30156.7265625,False,-0.01234567585351909,-0.012422516800245236,False,32000.0
Celsia,2025-06-25,4443.4345703125,False,-0.020212776036920288,-0.02041984929615329,False,4605.0
ETB,2025-06-25,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-25,1810.8914794921875,False,-0.010416664582079682,-0.010471297760765401,False,1900.0
Grupo Bolivar,2025-06-25,68026.4453125,False,-0.008114149200739607,-0.008147248077106968,False,70900.0
Mineros SA,2025-06-25,7289.927734375,False,-0.0013698097777756768,-0.001370748824831175,False,7290.0
Nutresa,2025-06-25,126520.0,False,0.004126984126984201,0.004118491485970168,False,126520.0
Promigas,2025-06-25,6185.828125,False,0.016200310381015326,0.016070485610448538,False,6900.0
Banco Davivienda PF,2025-06-26,21944.6171875,False,0.016873889795289365,0.016733107209661383,False,22900.0
Banco de Bogota,2025-06-26,30137.8828125,False,-0.0006248605915812888,-0.0006250558983246406,False,31980.0
Celsia,2025-06-26,4414.48681640625,False,-0.00651472491564431,-0.0065360383538953515,False,4575.0
ETB,2025-06-26,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-26,1791.8294677734375,False,-0.010526313660769615,-0.010582107179187084,False,1880.0
Grupo Bolivar,2025-06-26,68851.6015625,False,0.012129933384133151,0.012056955295708448,False,71760.0
Mineros SA,2025-06-26,7229.92822265625,False,-0.008230467283760312,-0.008264524579992142,False,7230.0
Nutresa,2025-06-26,129980.0,False,0.027347454947834304,0.026980194028754702,False,129980.0
Promigas,2025-06-26,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-06-27,22021.28125,False,0.003493524714738294,0.0034874365326281417,False,22980.0
Banco de Bogota,2025-06-27,30156.7265625,False,0.0006252512864701743,0.0006250558983247753,False,32000.0
Celsia,2025-06-27,4342.11865234375,False,-0.01639333564063361,-0.01652919318586065,False,4500.0
ETB,2025-06-27,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-27,1734.6434326171875,False,-0.031914887094311783,-0.03243526901541,False,1820.0
Grupo Bolivar,2025-06-27,69043.4921875,False,0.0027870175950199805,0.00278314106245514,False,71960.0
Mineros SA,2025-06-27,7199.92919921875,False,-0.004149283715361496,-0.004157915879510304,False,7200.0
Nutresa,2025-06-27,129960.0,False,-0.00015386982612708433,-0.00015388166530325742,False,129960.0
Promigas,2025-06-27,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-06-30,22021.28125,False,0.0,0.0,False,22980.0
Banco de Bogota,2025-06-30,30156.7265625,False,0.0,0.0,False,32000.0
Celsia,2025-06-30,4342.11865234375,False,0.0,0.0,False,4500.0
ETB,2025-06-30,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-06-30,1734.6434326171875,False,0.0,0.0,False,1820.0
Grupo Bolivar,2025-06-30,69043.4921875,False,0.0,0.0,False,71960.0
Mineros SA,2025-06-30,7199.92919921875,False,0.0,0.0,False,7200.0
Nutresa,2025-06-30,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-06-30,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-07-01,21906.287109375,False,-0.005221955040649595,-0.005235637100057614,False,22860.0
Banco de Bogota,2025-07-01,30043.64453125,False,-0.003749811207646725,-0.003756859374740727,False,31880.0
Celsia,2025-07-01,4414.48681640625,False,0.01666655608856704,0.016529193185860755,False,4575.0
ETB,2025-07-01,57.0,False,0.036363636363636376,0.035718082602079246,False,57.0
Ecopetrol,2025-07-01,1710.81591796875,False,-0.01373626083631907,-0.013831476208127923,False,1795.0
Grupo Bolivar,2025-07-01,68199.171875,False,-0.012228818180388346,-0.012304205405647844,False,71080.0
Mineros SA,2025-07-01,7199.92919921875,False,0.0,0.0,False,7200.0
Nutresa,2025-07-01,130000.0,False,0.0003077870113881165,0.00030773965468286355,False,130000.0
Promigas,2025-07-01,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-07-02,21810.458984375,False,-0.004374457639560014,-0.004384053574278808,False,22760.0
Banco de Bogota,2025-07-02,29968.251953125,False,-0.002509435166781482,-0.002512589076669414,False,31800.0
Celsia,2025-07-02,4390.365234375,False,-0.005464187126259623,-0.005479170402611577,False,4550.0
ETB,2025-07-02,57.0,False,0.0,0.0,False,57.0
Ecopetrol,2025-07-02,1768.001953125,False,0.03342617668892567,0.0328796671955021,False,1855.0
Grupo Bolivar,2025-07-02,67642.65625,False,-0.008160152237918994,-0.008193628518940229,False,70500.0
Mineros SA,2025-07-02,7299.92724609375,False,0.013888754195784392,0.013793189284333518,False,7300.0
Nutresa,2025-07-02,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-07-02,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-07-03,21503.80859375,False,-0.014059786217460402,-0.014159561326870379,False,22440.0
Banco de Bogota,2025-07-03,30156.7265625,False,0.006289142578946638,0.006269448451410077,False,32000.0
Celsia,2025-07-03,4409.66259765625,False,0.004395389051042642,0.004385757541096512,False,4570.0
ETB,2025-07-03,57.0,False,0.0,0.0,False,57.0
Ecopetrol,2025-07-03,1734.6434326171875,False,-0.018867920620138645,-0.019048190987374262,False,1820.0
Grupo Bolivar,2025-07-03,67201.3046875,False,-0.006524752086446983,-0.00654613132825161,False,70040.0
Mineros SA,2025-07-03,7299.92724609375,False,0.0,0.0,False,7300.0
Nutresa,2025-07-03,127240.0,False,-0.021230769230769275,-0.021459383574639106,False,127240.0
Promigas,2025-07-03,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-07-04,21637.96875,False,0.00623890208402389,0.006219520704995395,False,22580.0
Banco de Bogota,2025-07-04,30156.7265625,False,0.0,0.0,False,32000.0
Celsia,2025-07-04,4390.365234375,False,-0.004376154151001677,-0.004385757541096534,False,4550.0
ETB,2025-07-04,55.0,False,-0.03508771929824561,-0.03571808260207923,False,55.0
Ecopetrol,2025-07-04,1748.93994140625,False,0.008241756501791375,0.008207978692085905,False,1835.0
Grupo Bolivar,2025-07-04,67354.8046875,False,0.0022841818431027505,0.0022815770655262306,False,70200.0
Mineros SA,2025-07-04,7299.92724609375,False,0.0,0.0,False,7300.0
Nutresa,2025-07-04,127260.0,False,0.00015718327569946844,0.0001571709237027232,False,127260.0
Promigas,2025-07-04,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-07-07,21369.650390625,False,-0.01240034877927254,-0.012477874669612136,False,22300.0
Banco de Bogota,2025-07-07,30156.7265625,False,0.0,0.0,False,32000.0
Celsia,2025-07-07,4346.943359375,False,-0.009890264859976128,-0.009939498420414984,False,4505.0
ETB,2025-07-07,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-07,1715.5814208984375,False,-0.019073565488469724,-0.019257812532937894,False,1800.0
Grupo Bolivar,2025-07-07,67009.3984375,False,-0.005128160516574165,-0.005141354658831852,False,69840.0
Mineros SA,2025-07-07,7299.92724609375,False,0.0,0.0,False,7300.0
Nutresa,2025-07-07,127260.0,False,0.0,0.0,False,127260.0
Promigas,2025-07-07,6185.828125,False,0.0,0.0,False,6900.0
Banco Davivienda PF,2025-07-08,21235.490234375,False,-0.006278069776417872,-0.006297859728422287,False,22160.0
Banco de Bogota,2025-07-08,30156.7265625,False,0.0,0.0,False,32000.0
Celsia,2025-07-08,4322.82080078125,False,-0.005549315139274813,-0.005564769790203331,False,4480.0
ETB,2025-07-08,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-08,1758.470947265625,False,0.02499999466345737,0.024692607383988433,False,1845.0
Grupo Bolivar,2025-07-08,66932.65625,False,-0.0011452451341071868,-0.0011459014284422313,False,69760.0
Mineros SA,2025-07-08,7269.927734375,False,-0.004109563110345049,-0.0041180305711624714,False,7270.0
Nutresa,2025-07-08,127260.0,False,0.0,0.0,False,127260.0
Promigas,2025-07-08,6149.9677734375,False,-0.0057971787831561095,-0.005814047650230032,False,6860.0
Banco Davivienda PF,2025-07-09,21139.662109375,False,-0.004512640110604926,-0.004522852806718734,False,22060.0
Banco de Bogota,2025-07-09,30156.7265625,False,0.0,0.0,False,32000.0
Celsia,2025-07-09,4342.11865234375,False,0.004464180323878519,0.004454245427369391,False,4500.0
ETB,2025-07-09,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-09,1720.346923828125,False,-0.02168021228714745,-0.021918681092569847,False,1805.0
Grupo Bolivar,2025-07-09,66901.8515625,False,-0.0004602340505498459,-0.0004603399907465929,False,69500.0
Mineros SA,2025-07-09,7289.927734375,False,0.002751058983080812,0.0027472817463314834,False,7290.0
Nutresa,2025-07-09,127260.0,False,0.0,0.0,False,127260.0
Promigas,2025-07-09,6060.318359375,False,-0.014577216883917221,-0.014684508461571792,False,6760.0
Banco Davivienda PF,2025-07-10,21273.822265625,False,0.006346371836780884,0.006326318418614531,False,22200.0
Banco de Bogota,2025-07-10,29874.01171875,False,-0.009374851848196197,-0.009419072362631453,False,31700.0
Celsia,2025-07-10,4361.41748046875,False,0.004444564893357539,0.004434716983811858,False,4520.0
ETB,2025-07-10,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-10,1725.1124267578125,False,0.00277008251282429,0.0027662529048502705,False,1810.0
Grupo Bolivar,2025-07-10,67633.4375,False,0.010935212111679027,0.01087585500934327,False,70260.0
Mineros SA,2025-07-10,7049.93017578125,False,-0.03292180215478169,-0.0334759203606957,False,7050.0
Nutresa,2025-07-10,129960.0,False,0.021216407355021172,0.02099447299625343,False,129960.0
Promigas,2025-07-10,6033.42333984375,False,-0.004437888892362407,-0.004447765553120552,False,6730.0
Banco Davivienda PF,2025-07-11,21216.32421875,False,-0.002702760517460323,-0.0027064195691818022,False,22140.0
Banco de Bogota,2025-07-11,30345.212890625,False,0.015772945940811134,0.015649845776557023,False,32200.0
Celsia,2025-07-11,4375.89111328125,False,0.0033185616550848174,0.0033130673813905895,False,4535.0
ETB,2025-07-11,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-11,1734.6434326171875,False,0.005524860705622414,0.005509654644583103,False,1820.0
Grupo Bolivar,2025-07-11,67421.65625,False,-0.0031313098642959947,-0.0031362226733947975,False,70040.0
Mineros SA,2025-07-11,7289.927734375,False,0.03404254405500606,0.03347592036069573,False,7290.0
Nutresa,2025-07-11,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-11,6033.42333984375,False,0.0,0.0,False,6730.0
Banco Davivienda PF,2025-07-14,21082.166015625,False,-0.006323348085265246,-0.006343425131620363,False,22000.0
Banco de Bogota,2025-07-14,30345.212890625,False,0.0,0.0,False,32200.0
Celsia,2025-07-14,4395.189453125,False,0.0044101508342329065,0.004400454616445451,False,4555.0
ETB,2025-07-14,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-14,1710.81591796875,False,-0.01373626083631907,-0.013831476208127923,False,1795.0
Grupo Bolivar,2025-07-14,67460.15625,False,0.0005710331389257028,0.000570870161543533,False,70080.0
Mineros SA,2025-07-14,7229.92822265625,False,-0.008230467283760312,-0.008264524579992142,False,7230.0
Nutresa,2025-07-14,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-14,6087.21337890625,False,0.008915343086781213,0.008875836054473864,False,6790.0
Banco Davivienda PF,2025-07-15,21082.166015625,False,0.0,0.0,False,22000.0
Banco de Bogota,2025-07-15,30345.212890625,False,0.0,0.0,False,32200.0
Celsia,2025-07-15,4535.1015625,False,0.03183300990029503,0.031336841854261534,False,4700.0
ETB,2025-07-15,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-15,1710.81591796875,False,0.0,0.0,False,1795.0
Grupo Bolivar,2025-07-15,68326.5234375,False,0.012842650175450832,0.012760882673821309,False,70980.0
Mineros SA,2025-07-15,7299.92724609375,False,0.009681842098811622,0.009635273404823166,False,7300.0
Nutresa,2025-07-15,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-15,5997.56396484375,False,-0.014727496554196362,-0.014837022827029703,False,6690.0
Banco Davivienda PF,2025-07-16,21082.166015625,False,0.0,0.0,False,22000.0
Banco de Bogota,2025-07-16,30250.97265625,False,-0.0031056046538435744,-0.0031104370515814294,False,32100.0
Celsia,2025-07-16,4631.59326171875,False,0.02127663468810126,0.021053447329930766,False,4800.0
ETB,2025-07-16,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-16,1710.81591796875,False,0.0,0.0,False,1795.0
Grupo Bolivar,2025-07-16,67094.3671875,False,-0.0180333520280318,-0.01819793457310725,False,69700.0
Mineros SA,2025-07-16,7299.92724609375,False,0.0,0.0,False,7300.0
Nutresa,2025-07-16,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-16,5997.56396484375,False,0.0,0.0,False,6690.0
Banco Davivienda PF,2025-07-17,21216.32421875,False,0.006363587262597559,0.006343425131620311,False,22140.0
Banco de Bogota,2025-07-17,30175.576171875,False,-0.0024923656251238935,-0.0024954767387587525,False,32020.0
Celsia,2025-07-17,4723.259765625,False,0.019791570357418076,0.019598263628502807,False,4895.0
ETB,2025-07-17,55.0,False,0.0,0.0,False,55.0
Ecopetrol,2025-07-17,1706.0504150390625,False,-0.002785514724077176,-0.0027894014896559594,False,1790.0
Grupo Bolivar,2025-07-17,67440.921875,False,0.0051651830403516286,0.005151889239392017,False,70060.0
Mineros SA,2025-07-17,7289.927734375,False,-0.0013698097777756768,-0.001370748824831175,False,7290.0
Nutresa,2025-07-17,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-17,6078.248046875,False,0.013452808924456772,0.01336312334381591,False,6780.0
Banco Davivienda PF,2025-07-18,21388.81640625,False,0.008130163628794929,0.008097291896662617,False,22320.0
Banco de Bogota,2025-07-18,30288.666015625,False,0.0037477277353665794,0.0037407225007966456,False,32140.0
Celsia,2025-07-18,4669.75244140625,False,-0.011328473739294687,-0.011393129663668561,False,4800.0
ETB,2025-07-18,52.5,False,-0.045454545454545414,-0.04652001563489282,False,52.5
Ecopetrol,2025-07-18,1691.75390625,False,-0.008379886469377928,-0.00841519511130507,False,1775.0
Grupo Bolivar,2025-07-18,68153.2421875,False,0.010562137834062568,0.01050674813728914,False,70800.0
Mineros SA,2025-07-18,7319.92724609375,False,0.004115200151750376,0.004106755874273321,False,7320.0
Nutresa,2025-07-18,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-18,6185.828125,False,0.01769919182227353,0.01754438509366238,False,6900.0
Banco Davivienda PF,2025-07-21,21216.32421875,False,-0.008064597134491147,-0.00809729189666256,False,22140.0
Banco de Bogota,2025-07-21,30005.9453125,False,-0.009334207818170404,-0.009378044536577142,False,31840.0
Celsia,2025-07-21,4484.908203125,False,-0.039583305667823754,-0.04038803209955186,False,4610.0
ETB,2025-07-21,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-21,1710.81591796875,False,0.011267603194724307,0.011204596600960928,False,1795.0
Grupo Bolivar,2025-07-21,68056.9921875,False,-0.0014122585648266295,-0.0014132567418536485,False,70700.0
Mineros SA,2025-07-21,7479.92626953125,False,0.021858007335097795,0.02162254605766979,False,7480.0
Nutresa,2025-07-21,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-21,6015.4931640625,False,-0.027536322945846514,-0.02792255425991692,False,6710.0
Banco Davivienda PF,2025-07-22,21216.32421875,False,0.0,0.0,False,22140.0
Banco de Bogota,2025-07-22,30439.44921875,False,0.01444726709107913,0.014343899722395914,False,32300.0
Celsia,2025-07-22,4528.6875,False,0.009761469999429506,0.009714134643642906,False,4655.0
ETB,2025-07-22,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-22,1696.5194091796875,False,-0.008356544172231417,-0.008391655832403134,False,1780.0
Grupo Bolivar,2025-07-22,67575.6875,False,-0.0070720828533530344,-0.007097208562102937,False,70200.0
Mineros SA,2025-07-22,7479.92626953125,False,0.0,0.0,False,7480.0
Nutresa,2025-07-22,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-22,5988.5986328125,False,-0.004470877202665924,-0.0044809014634643865,False,6680.0
Banco Davivienda PF,2025-07-23,21082.166015625,False,-0.006323348085265246,-0.006343425131620363,False,22000.0
Banco de Bogota,2025-07-23,30156.7265625,False,-0.009288034557335179,-0.009331437310200542,False,32000.0
Celsia,2025-07-23,4553.0087890625,False,0.005370494003505533,0.005356124325803852,False,4680.0
ETB,2025-07-23,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-23,1715.5814208984375,False,0.011235952630784807,0.011173298199679091,False,1800.0
Grupo Bolivar,2025-07-23,67671.9296875,False,0.0014242132201762736,0.001423199990450699,False,70300.0
Mineros SA,2025-07-23,7499.92578125,False,0.0026737578684721264,0.0026701897367009952,False,7500.0
Nutresa,2025-07-23,129960.0,False,0.0,0.0,False,129960.0
Promigas,2025-07-23,5961.70361328125,False,-0.004491037249330421,-0.004501152253051505,False,6650.0
